time,worker_task_index,global_step,local_step,loss,acc,time delta
2018-05-21 02:38:33.02241,0,1480,1480,3.8916175,0.9606,0.03945112228393555
2018-05-21 02:38:33.06172,0,1490,1490,18.386166,0.9594,0.03931689262390137
2018-05-21 02:38:33.09991,0,1500,1500,17.861929,0.9666,0.038188934326171875
2018-05-21 02:38:33.13870,0,1510,1510,11.878622,0.9648,0.03878617286682129
2018-05-21 02:38:33.17571,0,1520,1520,21.918455,0.9706,0.03701496124267578
2018-05-21 02:38:33.21272,0,1530,1530,16.26633,0.967,0.03700590133666992
2018-05-21 02:38:33.25157,0,1540,1540,15.472624,0.967,0.03885197639465332
2018-05-21 02:38:33.29030,0,1550,1550,13.883208,0.9592,0.038726091384887695
2018-05-21 02:38:33.32997,0,1560,1560,12.797584,0.9646,0.03967094421386719
2018-05-21 02:38:33.36871,0,1570,1570,4.4758625,0.9696,0.03873896598815918
2018-05-21 02:38:33.40539,0,1580,1580,17.773594,0.968,0.03668618202209473
2018-05-21 02:38:33.44483,0,1590,1590,11.086069,0.9656,0.03943490982055664
2018-05-21 02:38:33.48345,0,1600,1600,20.460949,0.968,0.038619041442871094
2018-05-21 02:38:33.52254,0,1610,1610,14.427252,0.97,0.039090871810913086
2018-05-21 02:38:33.56162,0,1620,1620,19.402546,0.968,0.03908109664916992
2018-05-21 02:38:33.59856,0,1630,1630,13.459026,0.9702,0.03693795204162598
2018-05-21 02:38:33.63660,0,1640,1640,10.085688,0.9684,0.03804612159729004
2018-05-21 02:38:33.67363,0,1650,1650,18.558393,0.968,0.03702402114868164
2018-05-21 02:38:33.81344,0,1660,1660,1.4224036,0.9702,0.1398158073425293
2018-05-21 02:38:33.84969,0,1670,1670,5.3343153,0.9716,0.03624701499938965
2018-05-21 02:38:33.89060,0,1680,1680,7.673997,0.9726,0.04090619087219238
2018-05-21 02:38:33.92804,0,1690,1690,3.3675046,0.9666,0.037442922592163086
2018-05-21 02:38:33.96602,0,1700,1700,7.499729,0.9692,0.03798103332519531
2018-05-21 02:38:34.00217,0,1710,1710,4.476737,0.968,0.03615283966064453
2018-05-21 02:38:34.03923,0,1720,1720,18.04536,0.973,0.03705120086669922
2018-05-21 02:38:34.07438,0,1730,1730,6.6789722,0.9718,0.03515982627868652
2018-05-21 02:38:34.11038,0,1740,1740,17.406923,0.9704,0.03600001335144043
2018-05-21 02:38:34.14581,0,1750,1750,4.6520104,0.9732,0.035421133041381836
2018-05-21 02:38:34.18535,0,1760,1760,1.9679956,0.968,0.039541006088256836
2018-05-21 02:38:34.22415,0,1770,1770,8.62716,0.9678,0.03880596160888672
2018-05-21 02:38:34.26232,0,1780,1780,3.273095,0.971,0.03816485404968262
2018-05-21 02:38:34.29884,0,1790,1790,11.824452,0.9716,0.03651714324951172
2018-05-21 02:38:34.33423,0,1800,1800,7.5810947,0.9692,0.035398006439208984
2018-05-21 02:38:34.36941,0,1810,1810,11.881363,0.9736,0.035179853439331055
2018-05-21 02:38:34.40349,0,1820,1820,7.335338,0.965,0.034078121185302734
2018-05-21 02:38:34.44068,0,1830,1830,1.1344932,0.9652,0.03719305992126465
2018-05-21 02:38:34.47900,0,1840,1840,7.778311,0.967,0.0383148193359375
2018-05-21 02:38:34.51696,0,1850,1850,10.393337,0.9714,0.03796219825744629
2018-05-21 02:38:34.55482,0,1860,1860,7.6989126,0.973,0.0378568172454834
2018-05-21 02:38:34.59260,0,1870,1870,1.6554644,0.9726,0.03778696060180664
2018-05-21 02:38:34.62918,0,1880,1880,1.45923,0.9744,0.036576032638549805
2018-05-21 02:38:34.66527,0,1890,1890,1.4725277,0.9738,0.03609108924865723
2018-05-21 02:38:34.70279,0,1900,1900,12.915029,0.9736,0.037522077560424805
2018-05-21 02:38:34.73773,0,1910,1910,2.4713306,0.9692,0.03493690490722656
2018-05-21 02:38:34.77362,0,1920,1920,3.7835717,0.967,0.03588604927062988
2018-05-21 02:38:34.81022,0,1930,1930,23.462332,0.9692,0.03660106658935547
2018-05-21 02:38:34.84851,0,1940,1940,6.408896,0.9728,0.038290977478027344
2018-05-21 02:38:34.88395,0,1950,1950,16.328667,0.9734,0.035444021224975586
2018-05-21 02:38:34.92142,0,1960,1960,4.09278,0.9714,0.03746986389160156
2018-05-21 02:38:34.95866,0,1970,1970,9.623427,0.9712,0.037240028381347656
2018-05-21 02:38:34.99738,0,1980,1980,7.9924107,0.9734,0.03871297836303711
2018-05-21 02:38:35.03660,0,1990,1990,11.947751,0.9714,0.03922390937805176
2018-05-21 02:38:35.07501,0,2000,2000,3.8324127,0.9688,0.0384061336517334
